date,timestamp,expiry,K,price,conId,localSymbol,T,dte,moneyness,rate,implied_vol,vega,spot,curve_date,rate_curve_model,nss_fit_target,nss_beta0,nss_beta1,nss_beta2,nss_beta3,nss_tau1,nss_tau2,nss_rmse_bps,_row_id,market_iv,model_price,model_iv,iv_residual,price_residual
2026-09-02,2026-09-02 20:00:00+00:00,2026-12-31,445.0,9.88,843073788,GLD   261231C00445000,0.3285420944558521,120,1.1048214906400518,0.0388287411113203,0.2479329490139148,79.58052986967473,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,151,0.2479329490139148,9.832479981911263,0.2473355454702862,0.0005974035436286107,0.04752001808873807
2026-09-02,2026-09-02 20:00:00+00:00,2026-12-31,465.0,6.33,843073971,GLD   261231C00465000,0.3285420944558521,120,1.1544763890957843,0.0388287411113203,0.2546327309909276,65.59908430988756,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,155,0.2546327309909276,6.093092906568242,0.25100037551494314,0.00363235547598445,0.23690709343175786
2026-09-02,2026-09-02 20:00:00+00:00,2026-12-31,480.0,4.63,843074117,GLD   261231C00480000,0.3285420944558521,120,1.1917175629375838,0.0388287411113203,0.2616907204055227,55.344972281035794,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,158,0.2616907204055227,4.233391101207514,0.25440383510654785,0.007286885298974866,0.3966088987924863
2026-09-02,2026-09-02 20:00:00+00:00,2027-01-15,336.0,74.78,811874983,GLD   270115C00336000,0.3696098562628336,135,0.8342022940563087,0.0389886768780037,0.264917958664056,42.20621896870535,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,172,0.264917958664056,74.64205709295337,0.2616192707666197,0.003298687897436259,0.1379429070466358
2026-09-02,2026-09-02 20:00:00+00:00,2027-01-15,358.0,55.85,811876009,GLD   270115C00358000,0.3696098562628336,135,0.8888226823576146,0.0389886768780037,0.248125384348724,62.07914251052134,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,194,0.248125384348724,56.20179425431283,0.25374450916340585,-0.005619124814681853,-0.3517942543128285
2026-09-02,2026-09-02 20:00:00+00:00,2027-03-31,325.0,88.7,870310661,GLD   270331C00325000,0.5749486652977412,210,0.8068920999056558,0.0397243596819706,0.2535928928806447,50.261089846314576,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,285,0.2535928928806447,89.05415514356372,0.2604986886040308,-0.006905795723386121,-0.354155143563716
2026-09-02,2026-09-02 20:00:00+00:00,2027-03-31,335.0,80.6,870310701,GLD   270331C00335000,0.5749486652977412,210,0.8317195491335221,0.0397243596819706,0.2577532697561198,62.36267767114805,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,287,0.2577532697561198,80.57747772725565,0.25739184000687676,0.0003614297492430252,0.02252227274433949
2026-09-02,2026-09-02 20:00:00+00:00,2027-03-31,360.0,60.43,870310797,GLD   270331C00360000,0.5749486652977412,210,0.893788172203188,0.0397243596819706,0.2450809983073734,87.04915124808723,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,292,0.2450809983073734,60.950472570918826,0.25102335078334437,-0.005942352475970969,-0.5204725709188267
2026-09-02,2026-09-02 20:00:00+00:00,2027-03-31,386.0,42.53,870311057,GLD   270331C00386000,0.5749486652977412,210,0.9583395401956404,0.0397243596819706,0.2373116789371707,109.94037332165608,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,302,0.2373116789371707,43.564494784867044,0.24669917616946618,-0.009387497232295483,-1.034494784867043
2026-09-02,2026-09-02 20:00:00+00:00,2027-03-31,417.0,26.8,870311798,GLD   270331C00417000,0.5749486652977412,210,1.035304632802026,0.0397243596819706,0.2380638651969842,121.80394413738554,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,333,0.2380638651969842,27.605638777396614,0.2446784608018585,-0.006614595604874318,-0.8056387773966129
2026-09-02,2026-09-02 20:00:00+00:00,2027-03-31,445.0,17.25,870312471,GLD   270331C00445000,0.5749486652977412,210,1.1048214906400518,0.0397243596819706,0.2426785507644527,115.55046010660156,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,361,0.2426785507644527,17.57395682778713,0.2454794939537533,-0.002800943189300603,-0.32395682778712853
2026-09-02,2026-09-02 20:00:00+00:00,2027-03-31,465.0,12.55,870312917,GLD   270331C00465000,0.5749486652977412,210,1.1544763890957843,0.0397243596819706,0.2472564498259686,104.70239593745224,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,381,0.2472564498259686,12.550543158149345,0.24726163718895988,-5.18736299129352e-06,-0.0005431581493446913
2026-09-02,2026-09-02 20:00:00+00:00,2027-03-31,480.0,9.82,870313005,GLD   270331C00480000,0.5749486652977412,210,1.1917175629375838,0.0397243596819706,0.250248757350538,94.75581163196782,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,384,0.250248757350538,9.71135405864672,0.2491004782085307,0.001148279142007269,0.10864594135328076
2026-09-02,2026-09-02 20:00:00+00:00,2027-06-30,325.0,95.25,897587853,GLD   270630C00325000,0.8240930869267625,301,0.8068920999056558,0.0404880378482557,0.2664665960603393,75.6547776442747,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,417,0.2664665960603393,94.55129968040917,0.2570548849253915,0.009411711134947764,0.6987003195908272
2026-09-02,2026-09-02 20:00:00+00:00,2027-06-30,336.0,86.2,897588197,GLD   270630C00336000,0.8240930869267625,301,0.8342022940563087,0.0404880378482557,0.2600102383092978,86.05171319515,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,422,0.2600102383092978,85.74075819469215,0.2546274132453836,0.005382825063914187,0.45924180530785463
2026-09-02,2026-09-02 20:00:00+00:00,2027-06-30,358.0,69.85,897588992,GLD   270630C00358000,0.8240930869267625,301,0.8888226823576146,0.0404880378482557,0.255114117345214,108.55011420013103,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,444,0.255114117345214,69.36629636045872,0.2506416279210709,0.004472489424143078,0.48370363954127527
2026-09-02,2026-09-02 20:00:00+00:00,2027-06-30,386.0,50.8,897590285,GLD   270630C00386000,0.8240930869267625,301,0.9583395401956404,0.0404880378482557,0.2430428768689744,131.56099935630178,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,472,0.2430428768689744,51.35284981720873,0.24724133476288992,-0.004198457893915514,-0.552849817208731
2026-09-02,2026-09-02 20:00:00+00:00,2027-06-30,415.0,35.28,897591742,GLD   270630C00415000,0.8240930869267625,301,1.0303391429564528,0.0404880378482557,0.2379089800373651,144.751277589124,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,495,0.2379089800373651,36.39287568116331,0.24559860772872344,-0.007689627691358336,-1.1128756811633096
2026-09-02,2026-09-02 20:00:00+00:00,2027-06-30,445.0,24.35,897592083,GLD   270630C00445000,0.8240930869267625,301,1.1048214906400518,0.0404880378482557,0.2425635533529334,143.231378279135,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,501,0.2425635533529334,24.794736178070988,0.24566703062979503,-0.003103477276861638,-0.4447361780709862
2026-09-02,2026-09-02 20:00:00+00:00,2027-06-30,465.0,19.83,897592243,GLD   270630C00465000,0.8240930869267625,301,1.1544763890957843,0.0404880378482557,0.2526792837074958,136.41569165066934,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,505,0.2526792837074958,18.994601884423105,0.2465386938731186,0.006140589834377208,0.8353981155768935
2026-09-02,2026-09-02 20:00:00+00:00,2027-06-30,480.0,15.5,897592325,GLD   270630C00480000,0.8240930869267625,301,1.1917175629375838,0.0404880378482557,0.2475452658063732,127.44549361752992,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,508,0.2475452658063732,15.499902680779096,0.2475445021371357,7.636692375134757e-07,9.731922090416845e-05
2026-09-02,2026-09-02 20:00:00+00:00,2027-09-17,325.0,99.38,887869727,GLD   270917C00325000,1.0403832991101984,380,0.8068920999056558,0.0410519165397473,0.2574844255888835,88.42690353181216,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,509,0.2574844255888835,99.21126701384263,0.25556952031934643,0.0019149052695370816,0.16873298615736587
2026-09-02,2026-09-02 20:00:00+00:00,2027-09-17,335.0,91.45,887869857,GLD   270917C00335000,1.0403832991101984,380,0.8317195491335221,0.0410519165397473,0.2533910700020381,98.6736701941788,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,511,0.2533910700020381,91.49474046575297,0.25384418662497776,-0.0004531166229396755,-0.044740465752965974
2026-09-02,2026-09-02 20:00:00+00:00,2027-09-17,360.0,73.15,887870134,GLD   270917C00360000,1.0403832991101984,380,0.893788172203188,0.0410519165397473,0.2464621406885795,124.434169576296,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,516,0.2464621406885795,73.63484936137687,0.25034757801247765,-0.00388543732389815,-0.48484936137685963
2026-09-02,2026-09-02 20:00:00+00:00,2027-09-17,385.0,57.08,887870377,GLD   270917C00385000,1.0403832991101984,380,0.9558567952728536,0.0410519165397473,0.2411828859367408,146.05460417206135,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,521,0.2411828859367408,58.072894554020856,0.2479705923194997,-0.006787706382758885,-0.9928945540208574
2026-09-02,2026-09-02 20:00:00+00:00,2027-09-17,415.0,41.5,887870681,GLD   270917C00415000,1.0403832991101984,380,1.0303391429564528,0.0410519165397473,0.2393399006146006,161.41954901385213,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,527,0.2393399006146006,42.65134363537922,0.24647382855312905,-0.0071339279385284615,-1.1513436353792201
2026-09-02,2026-09-02 20:00:00+00:00,2027-09-17,445.0,30.38,887871012,GLD   270917C00445000,1.0403832991101984,380,1.1048214906400518,0.0410519165397473,0.2443948135583661,163.01587288570832,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,533,0.2443948135583661,30.684775471690788,0.24626416409527885,-0.001869350536912756,-0.3047754716907889
2026-09-02,2026-09-02 20:00:00+00:00,2027-09-17,465.0,23.85,887871225,GLD   270917C00465000,1.0403832991101984,380,1.1544763890957843,0.0410519165397473,0.243019743278902,157.4529748798216,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,537,0.243019743278902,24.43380134309513,0.24672335281996058,-0.0037036095410585834,-0.5838013430951285
2026-09-02,2026-09-02 20:00:00+00:00,2027-09-17,480.0,20.35,887871375,GLD   270917C00480000,1.0403832991101984,380,1.1917175629375838,0.0410519165397473,0.2461035514163784,151.11103458989388,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,540,0.2461035514163784,20.535590130259475,0.24733091688966374,-0.0012273654732853356,-0.1855901302594738
2026-09-02,2026-09-02 20:00:00+00:00,2028-01-21,325.0,107.0,814295299,GLD   280121C00325000,1.3853524982888432,506,0.8068920999056558,0.0417919866668568,0.2601912651707418,109.80555038093028,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,541,0.2601912651707418,106.37717720349264,0.25447005081726237,0.005721214353479442,0.6228227965073643
2026-09-02,2026-09-02 20:00:00+00:00,2028-01-21,335.0,99.2,814295409,GLD   280121C00335000,1.3853524982888432,506,0.8317195491335221,0.0417919866668568,0.2544914056167938,119.50462113121824,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,543,0.2544914056167938,99.05008856676652,0.2532350020864047,0.001256403530389083,0.1499114332334841
2026-09-02,2026-09-02 20:00:00+00:00,2028-01-21,360.0,81.8,814295687,GLD   280121C00360000,1.3853524982888432,506,0.893788172203188,0.0417919866668568,0.2490600689302198,145.19570252580314,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,548,0.2490600689302198,82.04097140819594,0.2507179669057019,-0.0016578979754821033,-0.24097140819594642
2026-09-02,2026-09-02 20:00:00+00:00,2028-01-21,385.0,66.65,814295994,GLD   280121C00385000,1.3853524982888432,506,0.9558567952728536,0.0417919866668568,0.2465785816212184,166.89238166984717,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,553,0.2465785816212184,67.04698749471139,0.24895608884440734,-0.0023775072231889405,-0.3969874947113823
2026-09-02,2026-09-02 20:00:00+00:00,2028-01-21,415.0,51.08,816976281,GLD   280121C00415000,1.3853524982888432,506,1.0303391429564528,0.0417919866668568,0.2437241350200959,183.7124967558209,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,559,0.2437241350200959,51.815282232454685,0.2477268607632257,-0.0040027257431297925,-0.7352822324546864
2026-09-02,2026-09-02 20:00:00+00:00,2028-01-21,445.0,39.05,816976610,GLD   280121C00445000,1.3853524982888432,506,1.1048214906400518,0.0417919866668568,0.244953623866383,189.1289351098824,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,565,0.244953623866383,39.498988607576656,0.24732761076064783,-0.0023739868942648235,-0.44898860757665915
2026-09-02,2026-09-02 20:00:00+00:00,2028-01-21,465.0,32.6,816976825,GLD   280121C00465000,1.3853524982888432,506,1.1544763890957843,0.0417919866668568,0.2465317184065469,187.0010826756574,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,569,0.2465317184065469,32.77201638652264,0.24745147418575364,-0.000919755779206749,-0.1720163865226354
2026-09-02,2026-09-02 20:00:00+00:00,2028-01-21,480.0,28.78,816976991,GLD   280121C00480000,1.3853524982888432,506,1.1917175629375838,0.0417919866668568,0.2496512606765143,183.17415824351457,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,572,0.2496512606765143,28.426407511415306,0.24771984804449604,0.0019314126320182645,0.3535924885846953
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,325.0,115.23,852304105,GLD   280616C00325000,1.787816563997262,653,0.8068920999056558,0.0424566013570986,0.2611612368588337,129.47753290467142,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,573,0.2611612368588337,114.31330768077187,0.2540151181516238,0.007146118707209881,0.9166923192281331
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,330.0,111.88,851891539,GLD   280616C00330000,1.787816563997262,653,0.8193058245195889,0.0424566013570986,0.2616592609581538,135.32467410039771,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,574,0.2616592609581538,110.79306062676544,0.25355125428112224,0.008108006677031543,1.0869393732345571
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,335.0,108.23,852304174,GLD   280616C00335000,1.787816563997262,653,0.8317195491335221,0.0424566013570986,0.2595122142099776,140.2937134070119,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,575,0.2595122142099776,107.33802025521767,0.25311132492208854,0.006400889287889067,0.8919797447823328
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,340.0,104.95,851891588,GLD   280616C00340000,1.787816563997262,653,0.8441332737474553,0.0424566013570986,0.2596000547983684,145.8247093540209,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,576,0.2596000547983684,103.94948627772916,0.25269478060519324,0.006905274193175159,1.0005137222708385
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,355.0,94.75,852304325,GLD   280616C00355000,1.787816563997262,653,0.8813744475892548,0.0424566013570986,0.2550507933332585,160.5472543532439,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,579,0.2550507933332585,94.19399594803019,0.2515798887097277,0.0034709046235307794,0.5560040519698077
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,360.0,91.53,851891668,GLD   280616C00360000,1.787816563997262,653,0.893788172203188,0.0424566013570986,0.2539660104944371,165.3185746873132,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,580,0.2539660104944371,91.08189614333266,0.25125138055505225,0.0027146299393848716,0.44810385666734476
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,385.0,76.6,852304531,GLD   280616C00385000,1.787816563997262,653,0.9558567952728536,0.0424566013570986,0.2499359323543497,186.76650417645013,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,585,0.2499359323543497,76.59491418292933,0.24990870102690538,2.7231327444310338e-05,0.005085817070664689
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,390.0,73.97,851891780,GLD   280616C00390000,1.787816563997262,653,0.9682705198867868,0.0424566013570986,0.2499915218870155,190.48407797998047,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,586,0.2499915218870155,73.91382396630782,0.24969659655271098,0.00029492533430452994,0.05617603369218216
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,415.0,61.48,852304743,GLD   280616C00415000,1.787816563997262,653,1.0303391429564528,0.0424566013570986,0.2483971760929562,205.1116309763973,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,591,0.2483971760929562,61.58136310256371,0.24889136322001,-0.0004941871270537912,-0.10136310256370962
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,420.0,59.08,851891902,GLD   280616C00420000,1.787816563997262,653,1.042752867570386,0.0424566013570986,0.2475914771082811,207.25363966104783,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,592,0.2475914771082811,59.325922164149304,0.24877810734687372,-0.001186630238592612,-0.2459221641493059
2026-09-02,2026-09-02 20:00:00+00:00,2028-06-16,445.0,48.98,852304959,GLD   280616C00445000,1.787816563997262,653,1.1048214906400518,0.0424566013570986,0.2480524539365433,213.9020985570984,402.78,2026-09-02,NSS,continuous_rate,-0.001196933340446,0.0385726822440593,0.0396507874566124,0.1573136916636166,2.1532279899754223,16.810163806603725,2.060781659511834,597,0.2480524539365433,49.05991999183232,0.24842608376750724,-0.00037362983096395075,-0.07991999183231968
